Please provide hourly results in ug/m3 of SO2  monitoring conducted in Dublin City in a tabular format by completing the table below. ,,,,,,,,,,,,,
The daily average will calculate automatically. Please also provide a flag number (see comment for list) for the data entered if possible. ,,,,,,,,,,,,,
The comment field is optional. If any new stations have been added to the network please give details (scroll across). ,,,,,,,,,,,,,
Please indicate if any of the stations listed have been reomved from the network.,,,,,,,,,,,,,
Dublin City Council,,                  Coleraine Street ,,,,                        Wood Quay (Winetavern St.),,,,                               ,,Ballyfermot,
Site,,,,,,                ,,,,,,,
Date,Time,SO2 ug/m3,Daily Avg 24 hr.,Flag,Comment,SO2 ug/m3,Daily Avg 24 hr.,Flag,Comment,SO2 ug/m3,Daily Avg 24 hr.,Flag,Comment
01/07/2012,0.00,0.2,0.3,2,,0.8,1.2,2,,,#DIV/0!,,
01/07/2012,1.00,0.1,,2,,1.0,,2,,,,,
01/07/2012,2.00,0.0,,2,,0.8,,2,,,,,
01/07/2012,3.00,0.1,,2,,0.7,,2,,,,,
01/07/2012,4.00,-0.1,,2,,0.6,,2,,,,,
01/07/2012,5.00,0.0,,2,,0.9,,2,,,,,
01/07/2012,6.00,0.0,,2,,0.9,,2,,,,,
01/07/2012,7.00,0.2,,2,,0.8,,2,,,,,
01/07/2012,8.00,0.1,,2,,0.6,,2,,,,,
01/07/2012,9.00,0.0,,2,,0.7,,2,,,,,
01/07/2012,10.00,0.2,,2,,0.8,,2,,,,,
01/07/2012,11.00,0.3,,2,,1.1,,2,,,,,
01/07/2012,12.00,0.1,,2,,1.3,,2,,,,,
01/07/2012,13.00,0.2,,2,,0.9,,2,,,,,
01/07/2012,14.00,0.2,,2,,1.0,,2,,,,,
01/07/2012,15.00,0.2,,2,,0.9,,2,,,,,
01/07/2012,16.00,0.2,,2,,1.0,,2,,,,,
01/07/2012,17.00,0.4,,2,,1.0,,2,,,,,
01/07/2012,18.00,0.7,,2,,1.0,,2,,,,,
01/07/2012,19.00,0.7,,2,,0.9,,2,,,,,
01/07/2012,20.00,0.6,,2,,1.1,,2,,,,,
01/07/2012,21.00,0.5,,2,,0.7,,2,,,,,
01/07/2012,22.00,0.4,,2,,1.1,,2,,,,,
01/07/2012,23.00,0.3,,2,,0.9,,2,,,,,
02/07/2012,0.00,0.3,0.2,2,,0.9,0.9,2,,,#DIV/0!,,
02/07/2012,1.00,0.2,,2,,1.0,,2,,,,,
02/07/2012,2.00,0.3,,2,,0.9,,2,,,,,
02/07/2012,3.00,0.3,,2,,1.0,,2,,,,,
02/07/2012,4.00,0.1,,2,,0.8,,2,,,,,
02/07/2012,5.00,0.4,,2,,0.9,,2,,,,,
02/07/2012,6.00,0.7,,2,,0.8,,2,,,,,
02/07/2012,7.00,0.9,,2,,0.9,,2,,,,,
02/07/2012,8.00,1.1,,2,,1.0,,2,,,,,
02/07/2012,9.00,1.1,,2,,0.9,,2,,,,,
02/07/2012,10.00,0.9,,2,,1.0,,2,,,,,
02/07/2012,11.00,1.1,,2,,1.0,,2,,,,,
02/07/2012,12.00,1.4,,2,,1.0,,2,,,,,
02/07/2012,13.00,1.1,,2,,0.9,,2,,,,,
02/07/2012,14.00,1.0,,2,,0.8,,2,,,,,
02/07/2012,15.00,0.8,,2,,0.9,,2,,,,,
02/07/2012,16.00,0.8,,2,,0.9,,2,,,,,
02/07/2012,17.00,0.7,,2,,0.7,,2,,,,,
02/07/2012,18.00,0.4,,2,,0.9,,2,,,,,
02/07/2012,19.00,0.6,,2,,0.9,,2,,,,,
02/07/2012,20.00,0.6,,2,,0.9,,2,,,,,
02/07/2012,21.00,0.5,,2,,0.8,,2,,,,,
02/07/2012,22.00,0.5,,2,,0.6,,2,,,,,
02/07/2012,23.00,0.5,,2,,0.9,,2,,,,,
03/07/2012,0.00,0.4,0.7,2,,0.8,0.9,2,,,#DIV/0!,,
03/07/2012,1.00,0.3,,2,,0.6,,2,,,,,
03/07/2012,2.00,0.5,,2,,0.5,,2,,,,,
03/07/2012,3.00,0.4,,2,,0.5,,2,,,,,
03/07/2012,4.00,0.6,,2,,0.6,,2,,,,,
03/07/2012,5.00,1.1,,2,,0.5,,2,,,,,
03/07/2012,6.00,1.6,,2,,0.8,,2,,,,,
03/07/2012,7.00,1.0,,2,,1.2,,2,,,,,
03/07/2012,8.00,1.2,,2,,0.9,,2,,,,,
03/07/2012,9.00,1.3,,2,,0.6,,2,,,,,
03/07/2012,10.00,cal,,0,,1.0,,2,,,,,
03/07/2012,11.00,cal,,0,,1.1,,2,,,,,
03/07/2012,12.00,1.7,,2,,1.1,,2,,,,,
03/07/2012,13.00,1.1,,2,,1.2,,2,,,,,
03/07/2012,14.00,1.0,,2,,1.2,,2,,,,,
03/07/2012,15.00,1.1,,2,,0.9,,2,,,,,
03/07/2012,16.00,1.2,,2,,1.1,,2,,,,,
03/07/2012,17.00,1.2,,2,,0.8,,2,,,,,
03/07/2012,18.00,1.4,,2,,0.9,,2,,,,,
03/07/2012,19.00,1.1,,2,,0.7,,2,,,,,
03/07/2012,20.00,1.0,,2,,0.6,,2,,,,,
03/07/2012,21.00,0.9,,2,,0.6,,2,,,,,
03/07/2012,22.00,0.9,,2,,0.7,,2,,,,,
03/07/2012,23.00,1.0,,2,,0.7,,2,,,,,
04/07/2012,0.00,0.8,1.0,2,,0.5,0.8,2,,,#DIV/0!,,
04/07/2012,1.00,0.6,,2,,0.6,,2,,,,,
04/07/2012,2.00,0.3,,2,,0.6,,2,,,,,
04/07/2012,3.00,0.1,,2,,0.6,,2,,,,,
04/07/2012,4.00,0.3,,2,,0.5,,2,,,,,
04/07/2012,5.00,0.4,,2,,0.5,,2,,,,,
04/07/2012,6.00,0.5,,2,,0.3,,2,,,,,
04/07/2012,7.00,0.5,,2,,0.5,,2,,,,,
04/07/2012,8.00,1.0,,2,,0.9,,2,,,,,
04/07/2012,9.00,1.6,,2,,0.7,,2,,,,,
04/07/2012,10.00,2.2,,2,,0.7,,2,,,,,
04/07/2012,11.00,1.8,,2,,0.9,,2,,,,,
04/07/2012,12.00,1.2,,2,,CAL,,0,,,,,
04/07/2012,13.00,1.0,,2,,CAL,,0,,,,,
04/07/2012,14.00,0.9,,2,,0.6,,2,,,,,
04/07/2012,15.00,0.8,,2,,0.0,,2,,,,,
04/07/2012,16.00,1.0,,2,,0.3,,2,,,,,
04/07/2012,17.00,1.1,,2,,0.1,,2,,,,,
04/07/2012,18.00,1.0,,2,,0.2,,2,,,,,
04/07/2012,19.00,1.1,,2,,0.0,,2,,,,,
04/07/2012,20.00,0.8,,2,,-0.4,,2,,,,,
04/07/2012,21.00,1.0,,2,,-0.5,,2,,,,,
04/07/2012,22.00,0.8,,2,,-0.7,,2,,,,,
04/07/2012,23.00,1.0,,2,,-0.5,,2,,,,,
05/07/2012,0.00,0.8,0.9,2,,-0.6,0.3,2,,,#DIV/0!,,
05/07/2012,1.00,0.6,,2,,-0.6,,2,,,,,
05/07/2012,2.00,0.7,,2,,-0.7,,2,,,,,
05/07/2012,3.00,0.6,,2,,-0.4,,2,,,,,
05/07/2012,4.00,0.3,,2,,-0.6,,2,,,,,
05/07/2012,5.00,0.5,,2,,-0.5,,2,,,,,
05/07/2012,6.00,0.5,,2,,-0.5,,2,,,,,
05/07/2012,7.00,0.5,,2,,-0.5,,2,,,,,
05/07/2012,8.00,0.8,,2,,-0.5,,2,,,,,
05/07/2012,9.00,0.9,,2,,-0.4,,2,,,,,
05/07/2012,10.00,1.4,,2,,-0.2,,2,,,,,
05/07/2012,11.00,1.7,,2,,0.1,,2,,,,,
05/07/2012,12.00,1.6,,2,,0.2,,2,,,,,
05/07/2012,13.00,1.4,,2,,1.4,,2,,,,,
05/07/2012,14.00,1.2,,2,,0.6,,2,,,,,
05/07/2012,15.00,1.3,,2,,0.3,,2,,,,,
05/07/2012,16.00,1.2,,2,,0.4,,2,,,,,
05/07/2012,17.00,1.2,,2,,0.2,,2,,,,,
05/07/2012,18.00,1.3,,2,,0.0,,2,,,,,
05/07/2012,19.00,0.9,,2,,-0.1,,2,,,,,
05/07/2012,20.00,1.4,,2,,-0.2,,2,,,,,
05/07/2012,21.00,5.7,,2,,-0.2,,2,,,,,
05/07/2012,22.00,5.9,,2,,-0.2,,2,,,,,
05/07/2012,23.00,2.6,,2,,-0.2,,2,,,,,
06/07/2012,0.00,2.2,1.5,2,,-0.4,-0.1,2,,,#DIV/0!,,
06/07/2012,1.00,3.1,,2,,-0.4,,2,,,,,
06/07/2012,2.00,3.0,,2,,-0.2,,2,,,,,
06/07/2012,3.00,2.5,,2,,-0.2,,2,,,,,
06/07/2012,4.00,1.6,,2,,0.3,,2,,,,,
06/07/2012,5.00,2.1,,2,,-0.1,,2,,,,,
06/07/2012,6.00,1.6,,2,,0.0,,2,,,,,
06/07/2012,7.00,1.4,,2,,0.0,,2,,,,,
06/07/2012,8.00,1.4,,2,,0.2,,2,,,,,
06/07/2012,9.00,1.0,,2,,-0.2,,2,,,,,
06/07/2012,10.00,2.7,,2,,0.2,,2,,,,,
06/07/2012,11.00,1.3,,2,,0.1,,2,,,,,
06/07/2012,12.00,1.3,,2,,0.4,,2,,,,,
06/07/2012,13.00,1.0,,2,,0.2,,2,,,,,
06/07/2012,14.00,1.0,,2,,-0.3,,2,,,,,
06/07/2012,15.00,0.7,,2,,-0.4,,2,,,,,
06/07/2012,16.00,0.8,,2,,-0.5,,2,,,,,
06/07/2012,17.00,0.8,,2,,-0.4,,2,,,,,
06/07/2012,18.00,0.8,,2,,-0.3,,2,,,,,
06/07/2012,19.00,0.8,,2,,-0.3,,2,,,,,
06/07/2012,20.00,0.8,,2,,-0.5,,2,,,,,
06/07/2012,21.00,0.8,,2,,-0.4,,2,,,,,
06/07/2012,22.00,0.9,,2,,-0.4,,2,,,,,
06/07/2012,23.00,0.8,,2,,-0.4,,2,,,,,
07/07/2012,0.00,0.8,1.4,2,,-0.5,-0.2,2,,,#DIV/0!,,
07/07/2012,1.00,0.7,,2,,-0.6,,2,,,,,
07/07/2012,2.00,0.6,,2,,-0.6,,2,,,,,
07/07/2012,3.00,0.7,,2,,-0.7,,2,,,,,
07/07/2012,4.00,0.5,,2,,-0.6,,2,,,,,
07/07/2012,5.00,0.5,,2,,-0.7,,2,,,,,
07/07/2012,6.00,0.5,,2,,-0.9,,2,,,,,
07/07/2012,7.00,0.6,,2,,-0.6,,2,,,,,
07/07/2012,8.00,0.6,,2,,-0.6,,2,,,,,
07/07/2012,9.00,0.5,,2,,-0.9,,2,,,,,
07/07/2012,10.00,0.8,,2,,-0.7,,2,,,,,
07/07/2012,11.00,0.7,,2,,0.2,,2,,,,,
07/07/2012,12.00,0.8,,2,,0.3,,2,,,,,
07/07/2012,13.00,1.0,,2,,0.3,,2,,,,,
07/07/2012,14.00,0.9,,2,,1.0,,2,,,,,
07/07/2012,15.00,0.9,,2,,1.4,,2,,,,,
07/07/2012,16.00,1.0,,2,,0.2,,2,,,,,
07/07/2012,17.00,0.9,,2,,0.1,,2,,,,,
07/07/2012,18.00,1.0,,2,,0.3,,2,,,,,
07/07/2012,19.00,0.9,,2,,0.2,,2,,,,,
07/07/2012,20.00,0.8,,2,,0.1,,2,,,,,
07/07/2012,21.00,0.6,,2,,-0.1,,2,,,,,
07/07/2012,22.00,0.7,,2,,-0.3,,2,,,,,
07/07/2012,23.00,0.8,,2,,-0.4,,2,,,,,
08/07/2012,0.00,0.7,0.7,2,,-0.3,-0.2,2,,,#DIV/0!,,
08/07/2012,1.00,0.7,,2,,-0.5,,2,,,,,
08/07/2012,2.00,0.9,,2,,-0.4,,2,,,,,
08/07/2012,3.00,0.6,,2,,-0.5,,2,,,,,
08/07/2012,4.00,1.0,,2,,-0.7,,2,,,,,
08/07/2012,5.00,0.7,,2,,-0.6,,2,,,,,
08/07/2012,6.00,0.5,,2,,-0.6,,2,,,,,
08/07/2012,7.00,0.5,,2,,-0.6,,2,,,,,
08/07/2012,8.00,0.5,,2,,-0.5,,2,,,,,
08/07/2012,9.00,0.5,,2,,-0.6,,2,,,,,
08/07/2012,10.00,0.5,,2,,-0.3,,2,,,,,
08/07/2012,11.00,0.2,,2,,-0.6,,2,,,,,
08/07/2012,12.00,0.3,,2,,-0.5,,2,,,,,
08/07/2012,13.00,0.3,,2,,-0.7,,2,,,,,
08/07/2012,14.00,0.4,,2,,-0.4,,2,,,,,
08/07/2012,15.00,0.4,,2,,-0.5,,2,,,,,
08/07/2012,16.00,0.4,,2,,-0.5,,2,,,,,
08/07/2012,17.00,0.6,,2,,-0.4,,2,,,,,
08/07/2012,18.00,0.7,,2,,-0.5,,2,,,,,
08/07/2012,19.00,0.6,,2,,-0.5,,2,,,,,
08/07/2012,20.00,0.6,,2,,-0.5,,2,,,,,
08/07/2012,21.00,0.7,,2,,-0.4,,2,,,,,
08/07/2012,22.00,0.6,,2,,-0.5,,2,,,,,
08/07/2012,23.00,0.5,,2,,-0.6,,2,,,,,
09/07/2012,0.00,0.4,0.5,2,,-0.6,-0.5,2,,,#DIV/0!,,
09/07/2012,1.00,0.3,,2,,-0.5,,2,,,,,
09/07/2012,2.00,0.2,,2,,-0.8,,2,,,,,
09/07/2012,3.00,0.2,,2,,-0.8,,2,,,,,
09/07/2012,4.00,0.2,,2,,-0.8,,2,,,,,
09/07/2012,5.00,0.2,,2,,-0.7,,2,,,,,
09/07/2012,6.00,0.3,,2,,-0.7,,2,,,,,
09/07/2012,7.00,0.4,,2,,-0.6,,2,,,,,
09/07/2012,8.00,0.7,,2,,-0.4,,2,,,,,
09/07/2012,9.00,0.5,,2,,-0.5,,2,,,,,
09/07/2012,10.00,0.5,,2,,-0.3,,2,,,,,
09/07/2012,11.00,0.7,,2,,-0.4,,2,,,,,
09/07/2012,12.00,0.8,,2,,-0.1,,2,,,,,
09/07/2012,13.00,0.8,,2,,-0.2,,2,,,,,
09/07/2012,14.00,0.8,,2,,-0.6,,2,,,,,
09/07/2012,15.00,0.8,,2,,-0.4,,2,,,,,
09/07/2012,16.00,1.2,,2,,-0.2,,2,,,,,
09/07/2012,17.00,1.5,,2,,-0.1,,2,,,,,
09/07/2012,18.00,2.5,,2,,0.2,,2,,,,,
09/07/2012,19.00,2.2,,2,,1.8,,2,,,,,
09/07/2012,20.00,2.5,,2,,1.4,,2,,,,,
09/07/2012,21.00,1.8,,2,,0.3,,2,,,,,
09/07/2012,22.00,0.6,,2,,0.2,,2,,,,,
09/07/2012,23.00,0.4,,2,,-0.2,,2,,,,,
10/07/2012,0.00,0.5,0.9,2,,-0.4,-0.2,2,,,#DIV/0!,,
10/07/2012,1.00,0.3,,2,,-0.4,,2,,,,,
10/07/2012,2.00,0.2,,2,,-0.7,,2,,,,,
10/07/2012,3.00,0.2,,2,,-0.7,,2,,,,,
10/07/2012,4.00,0.2,,2,,-0.5,,2,,,,,
10/07/2012,5.00,0.3,,2,,-0.6,,2,,,,,
10/07/2012,6.00,0.4,,2,,-0.5,,2,,,,,
10/07/2012,7.00,0.5,,2,,-0.5,,2,,,,,
10/07/2012,8.00,0.5,,2,,-0.4,,2,,,,,
10/07/2012,9.00,0.3,,2,,-0.5,,2,,,,,
10/07/2012,10.00,0.4,,2,,-0.5,,2,,,,,
10/07/2012,11.00,0.5,,2,,-0.4,,2,,,,,
10/07/2012,12.00,0.3,,2,,-0.3,,2,,,,,
10/07/2012,13.00,0.2,,2,,-0.2,,2,,,,,
10/07/2012,14.00,0.4,,2,,-0.2,,2,,,,,
10/07/2012,15.00,0.6,,2,,-0.2,,2,,,,,
10/07/2012,16.00,0.5,,2,,-0.1,,2,,,,,
10/07/2012,17.00,0.5,,2,,0.1,,2,,,,,
10/07/2012,18.00,0.5,,2,,-0.2,,2,,,,,
10/07/2012,19.00,0.4,,2,,0.1,,2,,,,,
10/07/2012,20.00,0.3,,2,,-0.2,,2,,,,,
10/07/2012,21.00,0.8,,2,,-0.2,,2,,,,,
10/07/2012,22.00,0.9,,2,,-0.3,,2,,,,,
10/07/2012,23.00,0.7,,2,,-0.4,,2,,,,,
11/07/2012,0.00,0.4,0.4,2,,-0.4,-0.4,2,,,#DIV/0!,,
11/07/2012,1.00,0.3,,2,,-0.5,,2,,,,,
11/07/2012,2.00,0.3,,2,,-0.5,,2,,,,,
11/07/2012,3.00,0.2,,2,,-0.4,,2,,,,,
11/07/2012,4.00,0.3,,2,,-0.5,,2,,,,,
11/07/2012,5.00,0.4,,2,,-0.7,,2,,,,,
11/07/2012,6.00,0.2,,2,,-0.5,,2,,,,,
11/07/2012,7.00,0.4,,2,,-0.4,,2,,,,,
11/07/2012,8.00,0.2,,2,,-0.2,,2,,,,,
11/07/2012,9.00,0.4,,2,,-0.2,,2,,,,,
11/07/2012,10.00,0.5,,2,,-0.5,,2,,,,,
11/07/2012,11.00,0.4,,2,,-0.5,,2,,,,,
11/07/2012,12.00,0.2,,2,,-0.1,,2,,,,,
11/07/2012,13.00,0.3,,2,,-0.1,,2,,,,,
11/07/2012,14.00,0.3,,0,,-0.3,,2,,,,,
11/07/2012,15.00,0.2,,0,,-0.2,,2,,,,,
11/07/2012,16.00,0.4,,0,,0.0,,2,,,,,
11/07/2012,17.00,0.3,,2,,0.1,,2,,,,,
11/07/2012,18.00,0.4,,2,,-0.1,,2,,,,,
11/07/2012,19.00,0.2,,2,,0.1,,2,,,,,
11/07/2012,20.00,0.2,,2,,-0.3,,2,,,,,
11/07/2012,21.00,0.4,,2,,-0.3,,2,,,,,
11/07/2012,22.00,0.3,,2,,-0.4,,2,,,,,
11/07/2012,23.00,0.4,,2,,-0.3,,2,,,,,
12/07/2012,0.00,0.4,0.3,2,,-0.2,-0.3,2,,,#DIV/0!,,
12/07/2012,1.00,0.2,,2,,-0.3,,2,,,,,
12/07/2012,2.00,0.4,,2,,-0.4,,2,,,,,
12/07/2012,3.00,0.2,,2,,-0.4,,2,,,,,
12/07/2012,4.00,0.4,,2,,-0.4,,2,,,,,
12/07/2012,5.00,0.5,,2,,-0.3,,2,,,,,
12/07/2012,6.00,1.0,,2,,-0.4,,2,,,,,
12/07/2012,7.00,1.0,,2,,-0.3,,2,,,,,
12/07/2012,8.00,0.7,,2,,0.1,,2,,,,,
12/07/2012,9.00,1.0,,2,,0.0,,2,,,,,
12/07/2012,10.00,1.4,,2,,0.0,,2,,,,,
12/07/2012,11.00,0.8,,2,,0.4,,2,,,,,
12/07/2012,12.00,0.7,,2,,1.0,,2,,,,,
12/07/2012,13.00,0.7,,2,,0.5,,2,,,,,
12/07/2012,14.00,0.7,,2,,0.3,,2,,,,,
12/07/2012,15.00,0.7,,2,,0.4,,2,,,,,
12/07/2012,16.00,0.8,,2,,0.1,,2,,,,,
12/07/2012,17.00,0.9,,2,,0.1,,2,,,,,
12/07/2012,18.00,1.1,,2,,0.3,,2,,,,,
12/07/2012,19.00,1.0,,2,,0.0,,2,,,,,
12/07/2012,20.00,1.1,,2,,-0.1,,2,,,,,
12/07/2012,21.00,0.8,,2,,-0.2,,2,,,,,
12/07/2012,22.00,0.8,,2,,-0.2,,2,,,,,
12/07/2012,23.00,0.6,,2,,-0.3,,2,,,,,
13/07/2012,0.00,0.6,0.7,2,,-0.4,0.0,2,,,#DIV/0!,,
13/07/2012,1.00,0.4,,2,,-0.3,,2,,,,,
13/07/2012,2.00,0.4,,2,,-0.6,,2,,,,,
13/07/2012,3.00,0.4,,2,,-0.6,,2,,,,,
13/07/2012,4.00,0.4,,2,,-0.3,,2,,,,,
13/07/2012,5.00,0.4,,2,,-0.5,,2,,,,,
13/07/2012,6.00,0.5,,2,,-0.4,,2,,,,,
13/07/2012,7.00,0.8,,2,,-0.5,,2,,,,,
13/07/2012,8.00,1.3,,2,,-0.3,,2,,,,,
13/07/2012,9.00,1.0,,2,,-0.1,,2,,,,,
13/07/2012,10.00,0.8,,2,,-0.2,,2,,,,,
13/07/2012,11.00,0.9,,2,,-0.2,,2,,,,,
13/07/2012,12.00,1.1,,2,,-0.2,,2,,,,,
13/07/2012,13.00,1.5,,2,,-0.2,,2,,,,,
13/07/2012,14.00,1.0,,2,,-0.3,,2,,,,,
13/07/2012,15.00,0.8,,2,,-0.1,,2,,,,,
13/07/2012,16.00,0.7,,2,,-0.1,,2,,,,,
13/07/2012,17.00,0.9,,2,,-0.2,,2,,,,,
13/07/2012,18.00,0.8,,2,,0.0,,2,,,,,
13/07/2012,19.00,0.7,,2,,0.0,,2,,,,,
13/07/2012,20.00,0.6,,2,,-0.1,,2,,,,,
13/07/2012,21.00,0.7,,2,,-0.1,,2,,,,,
13/07/2012,22.00,1.3,,2,,-0.4,,2,,,,,
13/07/2012,23.00,1.9,,2,,-0.4,,2,,,,,
14/07/2012,0.00,1.1,0.8,2,,-0.3,-0.3,2,,,#DIV/0!,,
14/07/2012,1.00,1.1,,2,,-0.3,,2,,,,,
14/07/2012,2.00,0.7,,2,,-0.3,,2,,,,,
14/07/2012,3.00,0.4,,2,,-0.5,,2,,,,,
14/07/2012,4.00,0.5,,2,,-0.3,,2,,,,,
14/07/2012,5.00,0.3,,2,,-0.4,,2,,,,,
14/07/2012,6.00,0.2,,2,,-0.3,,2,,,,,
14/07/2012,7.00,0.3,,2,,-0.2,,2,,,,,
14/07/2012,8.00,0.4,,2,,-0.4,,2,,,,,
14/07/2012,9.00,0.7,,2,,-0.4,,2,,,,,
14/07/2012,10.00,1.7,,2,,-0.2,,2,,,,,
14/07/2012,11.00,0.4,,2,,-0.3,,2,,,,,
14/07/2012,12.00,0.2,,2,,-0.2,,2,,,,,
14/07/2012,13.00,0.2,,2,,-0.1,,2,,,,,
14/07/2012,14.00,0.2,,2,,-0.2,,2,,,,,
14/07/2012,15.00,0.4,,2,,-0.2,,2,,,,,
14/07/2012,16.00,0.6,,2,,-0.2,,2,,,,,
14/07/2012,17.00,0.5,,2,,-0.2,,2,,,,,
14/07/2012,18.00,0.5,,2,,-0.1,,2,,,,,
14/07/2012,19.00,0.5,,2,,-0.1,,2,,,,,
14/07/2012,20.00,0.5,,2,,0.0,,2,,,,,
14/07/2012,21.00,0.8,,2,,0.0,,2,,,,,
14/07/2012,22.00,0.5,,2,,-0.1,,2,,,,,
14/07/2012,23.00,0.7,,2,,-0.1,,2,,,,,
15/07/2012,0.00,0.7,0.6,2,,-0.2,-0.2,2,,,#DIV/0!,,
15/07/2012,1.00,0.4,,2,,-0.1,,2,,,,,
15/07/2012,2.00,0.4,,2,,-0.2,,2,,,,,
15/07/2012,3.00,0.4,,2,,-0.2,,2,,,,,
15/07/2012,4.00,0.2,,2,,-0.2,,2,,,,,
15/07/2012,5.00,0.3,,2,,-0.4,,2,,,,,
15/07/2012,6.00,0.4,,2,,-0.3,,2,,,,,
15/07/2012,7.00,0.7,,2,,-0.2,,2,,,,,
15/07/2012,8.00,1.0,,2,,-0.1,,2,,,,,
15/07/2012,9.00,0.7,,2,,-0.3,,2,,,,,
15/07/2012,10.00,0.7,,2,,-0.1,,2,,,,,
15/07/2012,11.00,0.4,,2,,0.4,,2,,,,,
15/07/2012,12.00,0.3,,2,,0.4,,2,,,,,
15/07/2012,13.00,0.5,,2,,0.4,,2,,,,,
15/07/2012,14.00,0.4,,2,,0.0,,2,,,,,
15/07/2012,15.00,0.4,,2,,0.3,,2,,,,,
15/07/2012,16.00,0.5,,2,,0.1,,2,,,,,
15/07/2012,17.00,0.4,,2,,0.0,,2,,,,,
15/07/2012,18.00,0.5,,2,,0.2,,2,,,,,
15/07/2012,19.00,0.6,,2,,0.2,,2,,,,,
15/07/2012,20.00,0.6,,2,,0.1,,2,,,,,
15/07/2012,21.00,0.6,,2,,-0.1,,2,,,,,
15/07/2012,22.00,0.7,,2,,-0.2,,2,,,,,
15/07/2012,23.00,0.6,,2,,-0.3,,2,,,,,
16/07/2012,0.00,0.5,0.5,2,,-0.1,0.0,2,,,#DIV/0!,,
16/07/2012,1.00,0.4,,2,,-0.1,,2,,,,,
16/07/2012,2.00,0.5,,2,,-0.1,,2,,,,,
16/07/2012,3.00,0.5,,2,,-0.2,,2,,,,,
16/07/2012,4.00,0.6,,2,,-0.3,,2,,,,,
16/07/2012,5.00,0.6,,2,,-0.2,,2,,,,,
16/07/2012,6.00,0.5,,2,,-0.4,,2,,,,,
16/07/2012,7.00,1.1,,2,,-0.2,,2,,,,,
16/07/2012,8.00,1.6,,2,,0.0,,2,,,,,
16/07/2012,9.00,2.3,,2,,0.2,,2,,,,,
16/07/2012,10.00,2.0,,2,,1.0,,2,,,,,
16/07/2012,11.00,0.8,,2,,0.3,,2,,,,,
16/07/2012,12.00,0.8,,2,,-0.2,,2,,,,,
16/07/2012,13.00,0.6,,2,,-0.1,,2,,,,,
16/07/2012,14.00,0.6,,2,,-0.1,,2,,,,,
16/07/2012,15.00,0.7,,2,,-0.1,,2,,,,,
16/07/2012,16.00,0.8,,2,,-0.3,,2,,,,,
16/07/2012,17.00,0.6,,2,,-0.2,,2,,,,,
16/07/2012,18.00,0.7,,2,,0.2,,2,,,,,
16/07/2012,19.00,0.6,,2,,0.0,,2,,,,,
16/07/2012,20.00,0.6,,2,,-0.3,,2,,,,,
16/07/2012,21.00,0.5,,2,,-0.3,,2,,,,,
16/07/2012,22.00,0.7,,2,,-0.2,,2,,,,,
16/07/2012,23.00,0.4,,2,,-0.2,,2,,,,,
17/07/2012,0.00,0.4,0.8,2,,-0.4,-0.1,2,,,#DIV/0!,,
17/07/2012,1.00,0.5,,2,,-0.3,,2,,,,,
17/07/2012,2.00,0.5,,2,,-0.4,,2,,,,,
17/07/2012,3.00,0.4,,2,,-0.3,,2,,,,,
17/07/2012,4.00,0.5,,2,,-0.4,,2,,,,,
17/07/2012,5.00,0.6,,2,,-0.3,,2,,,,,
17/07/2012,6.00,0.6,,2,,-0.4,,2,,,,,
17/07/2012,7.00,1.0,,2,,-0.2,,2,,,,,
17/07/2012,8.00,1.1,,2,,-0.2,,2,,,,,
17/07/2012,9.00,0.9,,2,,0.0,,2,,,,,
17/07/2012,10.00,0.7,,2,,-0.1,,2,,,,,
17/07/2012,11.00,1.3,,2,,-0.2,,2,,,,,
17/07/2012,12.00,0.8,,2,,0.1,,2,,,,,
17/07/2012,13.00,0.7,,2,,0.0,,2,,,,,
17/07/2012,14.00,0.8,,2,,-0.2,,2,,,,,
17/07/2012,15.00,0.7,,2,,-0.3,,2,,,,,
17/07/2012,16.00,0.8,,2,,-0.1,,2,,,,,
17/07/2012,17.00,0.7,,2,,0.0,,2,,,,,
17/07/2012,18.00,0.7,,2,,0.0,,2,,,,,
17/07/2012,19.00,0.6,,2,,-0.1,,2,,,,,
17/07/2012,20.00,0.7,,2,,0.0,,2,,,,,
17/07/2012,21.00,0.8,,2,,-0.2,,2,,,,,
17/07/2012,22.00,1.2,,2,,-0.2,,2,,,,,
17/07/2012,23.00,0.6,,2,,-0.2,,2,,,,,
18/07/2012,0.00,0.7,0.7,2,,-0.3,-0.2,2,,,#DIV/0!,,
18/07/2012,1.00,0.5,,2,,-0.4,,2,,,,,
18/07/2012,2.00,0.5,,2,,-0.4,,2,,,,,
18/07/2012,3.00,0.3,,2,,-0.4,,2,,,,,
18/07/2012,4.00,0.4,,2,,-0.3,,2,,,,,
18/07/2012,5.00,0.4,,2,,-0.3,,2,,,,,
18/07/2012,6.00,0.6,,2,,-0.4,,2,,,,,
18/07/2012,7.00,0.6,,2,,-0.5,,2,,,,,
18/07/2012,8.00,0.6,,2,,-0.2,,2,,,,,
18/07/2012,9.00,0.5,,2,,-0.3,,2,,,,,
18/07/2012,10.00,1.0,,2,,-0.3,,2,,,,,
18/07/2012,11.00,0.7,,2,,-0.1,,2,,,,,
18/07/2012,12.00,0.6,,2,,0.0,,2,,,,,
18/07/2012,13.00,0.5,,2,,0.0,,2,,,,,
18/07/2012,14.00,0.6,,2,,-0.1,,2,,,,,
